date,寒武纪_688256,贵州茅台_600519,寒武纪_688256_PE,贵州茅台_600519_PE,寒武纪_688256_TR,贵州茅台_600519_TR,海光信息_688041,上海机场_600009,海光信息_688041_PE,上海机场_600009_PE,海光信息_688041_TR,上海机场_600009_TR,中际旭创_300308,招商银行_600036,中际旭创_300308_PE,招商银行_600036_PE,中际旭创_300308_TR,招商银行_600036_TR,工业富联_601138,海天味业_603288,工业富联_601138_PE,海天味业_603288_PE,工业富联_601138_TR,海天味业_603288_TR,宁德时代_300750,中信证券_600030,宁德时代_300750_PE,中信证券_600030_PE,宁德时代_300750_TR,中信证券_600030_TR
2023-10-11,127.0,1778.5,,32.4246,3.6561,0.1747,55.02,36.92,127.2376,,2.2294,0.441,109.73,32.45,65.4834,5.6697,3.3945,0.1823,19.17,40.36,18.7024,38.0343,0.455,0.717,194.77,21.51,19.7893,14.878,0.5201,0.3465
2023-10-12,123.9,1786.0,,32.5613,2.4419,0.1183,55.0,37.33,127.1913,,1.7557,0.3827,106.67,33.07,63.6573,5.778,2.9094,0.2993,18.75,40.11,18.2927,37.7987,0.4143,0.2845,195.94,21.76,19.9081,15.051,0.6218,0.5077
2023-10-13,121.04,1751.0,,31.9232,3.1016,0.1992,53.51,36.67,123.7456,,1.557,0.4774,102.37,32.61,61.0912,5.6976,3.931,0.1989,17.88,38.92,17.4439,36.6773,0.5379,0.2731,190.6,21.52,19.3656,14.885,0.7301,0.3301
2023-10-16,117.05,1729.9,,31.5385,2.9532,0.1655,51.89,36.24,119.9992,,1.6427,0.4063,100.01,32.31,59.6829,5.6452,2.9704,0.139,17.42,35.85,16.9951,33.7842,0.4798,0.8657,184.76,21.51,18.7722,14.878,0.634,0.3733
2023-10-17,115.47,1726.0,,31.4674,2.2236,0.119,52.54,36.33,121.5024,,1.2229,0.2887,100.56,32.52,60.0111,5.6819,3.173,0.1388,17.28,36.48,16.8585,34.3779,0.2932,0.5716,185.44,21.95,18.8413,15.1824,0.5538,0.7546
2023-10-18,120.2,1728.0,,31.5039,6.4318,0.1617,55.51,35.63,122.5218,,5.5795,0.4208,97.45,32.49,58.1551,5.6767,4.6076,0.1209,16.92,36.48,16.5073,34.3779,0.7629,0.2393,186.3,21.86,18.9287,15.1201,0.4534,0.4129
2023-10-19,144.24,1630.0,,29.7172,7.8657,0.585,59.06,35.16,130.3573,,6.8388,0.4633,94.64,31.57,56.4782,5.5159,2.9506,0.2929,16.53,35.43,16.1268,33.3884,0.4334,0.2974,182.7,21.56,18.5629,14.9126,0.4483,0.6958
2023-10-20,135.55,1645.0,,29.9907,9.1453,0.3612,59.22,34.92,130.7105,,4.6158,0.4044,94.07,31.65,56.138,5.5299,3.3411,0.1806,16.17,35.09,15.7756,33.068,0.4058,0.2319,181.0,21.53,17.973,14.8919,0.7713,0.5756
2023-10-23,108.44,1643.98,,29.008,9.1224,0.2009,59.15,34.58,130.556,,4.1321,0.4295,96.1,31.23,46.272,5.4565,5.2099,0.1909,14.55,35.07,14.1951,33.0491,0.1199,0.2227,177.26,21.18,17.6016,14.6498,0.5195,0.4804
2023-10-24,108.66,1642.95,,28.9899,6.3722,0.2377,57.16,35.25,126.1636,,3.6546,0.4179,95.8,31.3,46.1275,5.4687,7.7316,0.1772,13.76,34.59,13.4244,32.5968,1.6084,0.2815,176.42,21.62,17.5182,14.9541,0.6262,0.6736
2023-10-25,112.68,1677.5,,29.5995,6.4055,0.288,60.98,35.68,134.5951,,5.0076,0.5353,88.01,31.42,42.3767,5.4897,7.7303,0.1821,13.54,35.05,13.2098,33.0303,0.9735,0.2574,175.98,21.84,17.4745,15.1063,0.5531,0.6902
2023-10-26,111.26,1672.23,,29.5065,4.777,0.1782,60.1,35.9,132.6528,,3.6275,0.3293,89.9,31.5,43.2867,5.5037,4.665,0.1391,13.83,35.26,13.4927,33.2282,0.7139,0.1675,178.07,21.8,17.682,15.0786,1.064,0.4667
2023-10-27,109.16,1676.71,,29.5855,3.8644,0.2727,59.44,36.65,131.1961,,3.3313,0.5662,89.41,31.53,43.0508,5.5089,3.6354,0.1898,14.07,37.33,13.7268,35.1789,0.5042,0.4792,184.72,22.03,18.3424,15.2377,1.2277,0.8181
2023-10-30,109.68,1681.0,,29.6612,3.8308,0.1917,62.8,37.43,138.6123,,4.2484,0.7345,89.82,30.9,43.2482,5.3752,3.6394,0.4065,14.6,37.87,14.2439,35.6878,0.6092,0.2981,188.02,21.6,18.67,14.9403,0.8286,0.9051
2023-10-31,107.23,1684.58,,29.7244,2.7299,0.1581,61.97,37.21,136.7803,,2.5386,0.4263,87.75,30.76,42.2515,5.3508,3.7004,0.256,14.72,37.65,13.4375,35.7307,0.767,0.2686,185.6,21.71,18.4297,15.203,0.4663,0.5919
2023-11-01,108.0,1780.99,,31.4256,4.8196,0.7415,64.8,37.09,143.0267,,4.4651,0.2948,85.22,30.45,41.0333,5.2969,3.0257,0.2569,14.53,37.15,13.264,35.2561,0.3613,0.2095,187.54,21.73,18.6224,15.217,0.5067,0.5118
2023-11-02,104.75,1779.5,,31.3993,3.0981,0.2222,64.38,36.72,142.0996,,3.9101,0.2793,85.93,30.68,41.3751,5.3369,3.641,0.1768,14.6,36.86,13.3279,34.9809,0.4164,0.1864,185.57,21.53,18.4268,15.077,0.3535,0.4246
2023-11-03,109.03,1811.24,,31.9593,3.9841,0.2402,66.65,37.27,147.11,,3.691,0.4091,88.65,30.99,42.6848,5.3908,5.1081,0.2131,14.75,37.53,13.4649,35.6168,0.3937,0.1812,187.44,21.86,18.6124,15.3081,0.369,0.7875
2023-11-06,116.77,1812.0,,31.9727,5.6379,0.2032,65.9,37.68,145.4546,,4.3025,0.4303,91.42,31.14,44.0186,5.4169,4.9887,0.252,14.97,37.94,13.6657,36.0059,0.4965,0.2174,197.08,22.83,19.5697,15.9873,0.8982,1.7025
2023-11-07,122.82,1791.17,,31.6052,5.5347,0.1559,67.97,37.42,150.0235,,4.2458,0.301,99.2,30.8,47.7646,5.3578,7.5161,0.2503,15.39,38.1,14.0491,36.1577,0.7194,0.1871,191.24,22.79,18.9898,15.9593,0.6699,0.8499
2023-11-08,134.99,1798.34,,31.7317,7.9263,0.1158,68.8,37.26,151.8555,,4.6075,0.2772,96.65,30.6,46.5368,5.323,4.749,0.2158,15.3,38.02,13.967,36.0818,0.3915,0.1823,191.84,22.58,19.0494,15.8123,0.3764,0.8084
2023-11-09,132.52,1794.11,,31.6571,6.1497,0.1019,65.0,37.21,143.4681,,4.4372,0.2862,100.99,30.66,48.6265,5.3334,5.3279,0.1588,15.59,38.51,14.2317,36.5468,0.5953,0.227,191.45,22.46,19.0106,15.7282,0.2825,0.5368
2023-11-10,136.99,1775.84,,31.3347,6.0373,0.1311,65.02,37.09,143.5122,,3.363,0.3026,101.54,30.16,48.8913,5.2465,4.1752,0.2506,15.41,38.36,14.0674,36.4045,0.4561,0.1176,189.03,22.46,18.7703,15.7282,0.2982,0.4995
2023-11-13,135.19,1764.0,,31.1258,4.9563,0.1462,65.4,37.19,144.351,,2.44,0.2813,104.9,29.82,50.5092,5.1873,5.0503,0.3075,16.11,38.25,14.7064,36.3001,0.8532,0.1274,187.85,22.29,18.6532,15.6092,0.3216,0.4689
2023-11-14,153.02,1765.27,,31.1482,7.8495,0.102,68.54,37.25,151.2816,,3.8484,0.2286,105.01,30.2,50.5621,5.2534,3.6717,0.2173,16.37,38.35,14.9437,36.395,0.6249,0.1328,183.68,22.62,18.2434,15.8403,0.6032,0.9726
2023-11-15,151.5,1772.93,,31.2834,8.6781,0.1468,67.42,37.36,148.8095,,2.6964,0.3289,104.0,30.64,50.0758,5.3299,4.1068,0.2918,16.41,39.15,14.9802,37.1542,0.5547,0.2293,184.48,22.6,18.3228,15.8263,0.6114,0.6409
2023-11-16,151.95,1760.05,,31.0561,5.7726,0.1,66.22,37.02,146.1609,,1.863,0.3668,100.04,30.54,48.1691,5.3126,3.1481,0.153,15.94,38.35,14.5512,36.395,0.4161,0.1628,181.15,22.43,17.9921,15.7072,0.4485,0.4065
2023-11-17,153.7,1753.42,,30.9391,5.3673,0.1729,66.12,36.99,145.9402,,1.7862,0.5341,105.59,30.33,50.8414,5.276,4.2246,0.2096,16.35,38.1,14.9255,36.1577,0.4637,0.1525,180.73,22.52,17.9504,15.7702,0.2846,0.4264
2023-11-20,165.43,1762.5,,31.0993,7.1199,0.1481,68.19,37.47,150.5091,,2.8136,0.6653,102.35,30.58,49.2813,5.3195,4.346,0.179,16.12,38.41,14.7155,36.4519,0.4007,0.1563,180.3,22.35,17.9077,15.6512,0.3187,0.5175
2023-11-21,155.0,1790.0,,31.5846,4.851,0.2396,67.1,37.63,148.1032,,1.705,0.4895,103.57,30.43,49.8688,5.2934,3.8981,0.2368,15.96,38.23,14.5695,36.2811,0.3267,0.164,180.61,22.44,17.9416,15.7142,0.5075,0.6547
2023-11-22,152.78,1781.51,,31.4347,4.7214,0.1008,67.33,37.07,148.6109,,2.1877,0.3319,97.36,30.16,46.8787,5.2465,4.9022,0.1327,15.57,38.0,14.2134,36.0628,0.3371,0.1308,177.0,22.21,17.583,15.5532,0.4798,0.3208
2023-11-23,152.03,1786.0,,31.514,3.2358,0.0919,67.31,37.13,148.5667,,2.2569,0.2597,98.14,30.14,47.2542,5.243,2.7585,0.1453,15.72,37.91,14.3504,35.9774,0.3154,0.1127,177.7,22.24,17.6526,15.5742,0.4036,0.4388
2023-11-24,142.08,1777.0,,31.3552,4.5799,0.1042,63.43,36.71,140.0028,,2.5308,0.2901,94.4,30.0,45.4534,5.2186,2.6762,0.1411,15.4,37.98,14.0582,36.0438,0.4384,0.1329,175.0,22.05,17.3844,15.4411,0.4267,0.4094
2023-11-27,144.01,1763.0,,31.1081,3.901,0.1294,67.31,36.53,148.5667,,3.5295,0.361,97.88,29.4,47.129,5.1142,3.7082,0.2817,14.89,37.49,13.5927,35.5788,0.7637,0.1809,170.7,21.69,16.9572,15.189,0.473,0.7222
2023-11-28,144.1,1769.04,,31.2147,2.8721,0.1156,70.74,36.63,156.1374,,4.3038,0.2421,94.75,29.16,45.622,5.0725,2.1465,0.2303,15.15,37.98,13.83,36.0438,0.4284,0.1567,171.92,21.61,17.0784,15.133,0.5189,0.4077
2023-11-29,142.8,1774.71,,31.3148,2.661,0.1365,70.6,36.06,155.8284,,4.1518,0.3159,94.74,28.8,45.6171,5.0099,2.1268,0.3009,14.95,37.81,13.6475,35.8825,0.3168,0.1169,166.85,21.4,16.5747,14.9859,0.6467,0.4388
2023-11-30,149.81,1791.5,,31.611,4.2912,0.17,71.77,35.88,158.4109,,3.8612,0.3338,94.92,28.79,45.7038,5.0081,2.0218,0.2674,15.1,38.11,13.7844,36.1672,0.4781,0.2155,167.0,21.45,16.5896,15.0209,0.5912,0.42
2023-12-01,155.0,1760.28,,31.0601,4.63,0.2631,71.9,35.96,158.6978,,2.8414,0.4016,100.0,28.26,48.1498,4.9159,5.4711,0.4279,15.15,37.32,13.83,35.4175,0.3896,0.2869,165.5,21.56,16.4406,15.098,0.4355,0.435
2023-12-04,157.82,1750.71,,30.8913,5.0601,0.1468,72.71,35.82,160.4856,,2.98,0.2705,102.78,28.08,49.4884,4.8846,4.7237,0.2704,14.78,36.75,13.4923,34.8765,0.3699,0.164,161.65,21.41,16.0582,14.9929,0.6144,0.3295
2023-12-05,153.0,1709.0,,30.1553,3.9431,0.238,72.85,34.75,160.7946,,3.7936,0.5702,100.8,27.51,48.535,4.7855,3.6071,0.3,14.15,36.7,12.9172,34.8291,0.388,0.2238,158.81,21.13,15.7761,14.7969,0.6369,0.4199
2023-12-06,157.51,1703.0,,30.0494,4.4903,0.1899,75.59,34.52,166.8424,,4.8016,0.5334,100.68,27.76,48.4772,4.829,2.3617,0.2963,14.25,36.4,13.0084,34.5444,0.2857,0.1737,162.88,20.95,16.1804,14.6708,0.944,0.4079
2023-12-07,157.69,1700.0,,29.9965,4.4237,0.1993,73.16,33.99,161.4789,,5.5947,0.5106,104.37,27.81,50.254,4.8377,4.3162,0.2884,14.33,36.39,13.0815,34.5349,0.2859,0.138,164.49,21.03,16.3403,14.7268,0.6909,0.3792
2023-12-08,169.42,1704.92,,30.0833,7.2062,0.2093,80.34,34.5,177.3266,,11.2091,0.5429,117.5,27.5,56.576,4.7837,8.3769,0.2586,15.76,36.35,14.3869,34.4969,0.7528,0.1095,163.59,20.95,16.2509,14.6708,0.6291,0.412
2023-12-11,169.99,1698.0,,29.9612,4.1234,0.2932,82.22,34.4,181.4761,,5.4172,0.542,120.15,27.76,57.852,4.829,5.9089,0.3675,15.59,36.72,14.2317,34.8481,0.7933,0.2152,165.35,21.21,16.4257,14.8529,0.5517,0.6312
2023-12-12,154.0,1709.99,,30.1728,6.0121,0.1673,80.67,34.1,178.0549,,3.6613,0.3855,114.96,28.05,55.353,4.8794,5.843,0.2444,15.26,36.57,13.9304,34.7057,0.5525,0.1317,163.63,21.13,16.2549,14.7969,0.3783,0.3679
2023-12-13,148.28,1660.0,,29.2907,4.1656,0.3088,77.65,33.08,171.3892,,3.8883,0.7039,113.4,27.22,54.6019,4.735,2.7361,0.3254,15.08,35.0,13.7661,33.2157,0.3865,0.2751,159.35,20.71,15.8297,14.5027,0.6485,0.5877
2023-12-14,148.85,1635.9,,28.8655,3.5254,0.3238,75.6,32.74,166.8644,,2.8161,0.4586,112.81,27.03,54.3178,4.702,3.1853,0.2158,15.0,34.83,13.6931,33.0544,0.3602,0.1324,156.63,20.5,15.5595,14.3557,0.5841,0.4819
2023-12-15,144.8,1645.0,,29.026,2.6826,0.2953,73.84,32.89,162.9798,,2.3602,0.3594,110.05,27.23,52.9889,4.7368,2.6833,0.4754,14.78,34.69,13.4923,32.9216,0.3126,0.1552,155.0,20.46,15.3976,14.3277,0.5188,0.5185
2023-12-18,145.45,1662.0,,29.326,2.2056,0.1584,75.23,32.11,166.0478,,2.4143,0.5378,113.39,27.28,54.5971,4.7455,3.6523,0.2313,15.03,34.55,13.7205,32.7887,0.4705,0.127,146.97,20.44,14.5999,14.3137,1.1018,0.3716
2023-12-19,148.78,1675.0,,29.5554,2.4999,0.1768,76.1,32.21,167.968,,2.1832,0.3148,113.19,27.29,54.5008,4.7472,2.6642,0.1825,15.17,34.34,13.8483,32.5894,0.3285,0.1362,149.0,20.64,14.8015,14.4537,0.6466,0.4271
2023-12-20,142.89,1649.79,,29.1105,2.0261,0.1838,74.52,31.72,164.4807,,1.8733,0.3198,109.3,27.06,52.6278,4.7072,3.1844,0.2575,14.55,33.96,13.2823,32.2288,0.3753,0.1577,148.45,20.16,14.7469,14.1176,0.5456,0.5404
2023-12-21,146.2,1670.0,,29.4672,2.6264,0.2309,77.17,32.11,170.3297,,2.6553,0.4112,114.19,27.71,54.9823,4.8203,3.9829,0.368,14.57,35.19,13.3006,33.3961,0.3324,0.3386,154.39,20.27,15.337,14.1946,1.0817,0.4684
2023-12-22,147.0,1670.65,,29.4786,2.7753,0.1725,75.31,32.29,166.2243,,2.1769,0.4507,110.39,27.61,53.1526,4.8029,3.1809,0.3023,14.32,35.82,13.0723,33.9939,0.3374,0.2979,156.29,20.28,15.5257,14.2016,0.7197,0.4668
2023-12-25,136.2,1672.0,,29.5024,4.1803,0.0993,72.61,32.49,160.2649,,2.8911,0.2848,111.25,27.53,53.5667,4.789,2.0289,0.2031,14.21,36.3,12.9719,34.4495,0.2721,0.2214,157.54,20.01,15.6499,14.0126,0.3339,0.4381
2023-12-26,132.5,1670.0,,29.4672,2.7186,0.1176,71.0,32.07,156.7113,,1.957,0.2027,106.96,27.27,51.5011,4.7437,2.6071,0.1771,13.87,36.2,12.6616,34.3546,0.2132,0.1085,156.13,19.85,15.5098,13.9005,0.3278,0.3542
2023-12-27,131.51,1667.06,,29.4153,1.7938,0.1278,70.48,31.44,155.5636,,1.6893,0.559,107.13,27.3,51.5829,4.7489,1.7797,0.1991,13.93,36.28,12.7163,34.4305,0.2553,0.1359,154.33,19.9,15.331,13.9355,0.4456,0.5559
2023-12-28,132.11,1724.99,,30.4374,2.4696,0.3052,70.31,32.85,155.1883,,2.325,0.8489,109.01,27.99,52.4881,4.869,2.6537,0.5144,14.8,37.86,13.5105,35.9299,0.5254,0.3305,162.99,20.37,16.1913,14.2647,0.9718,0.7672
2023-12-29,134.96,1726.0,,30.4553,2.6528,0.2192,70.98,32.78,156.6672,,2.4875,0.446,112.91,27.82,54.366,4.8394,3.2131,0.3179,15.12,37.95,13.8026,36.0154,0.4522,0.156,163.26,20.37,16.2181,14.2647,0.5824,0.5669
2024-01-02,134.9,1685.01,,29.732,1.5458,0.256,72.36,32.18,159.7131,,2.064,0.4072,110.61,27.58,53.2585,4.7977,1.9716,0.2628,14.2,37.22,12.9628,35.3226,0.6455,0.165,156.83,20.07,15.5794,14.0546,0.5495,0.5171
2024-01-03,127.96,1694.0,,29.8906,1.9744,0.161,72.67,32.15,160.3973,,1.8777,0.3105,104.99,27.77,50.5525,4.8307,2.947,0.2104,13.88,37.05,12.6707,35.1612,0.4172,0.121,155.8,20.18,15.477,14.1316,0.5073,0.4817
2024-01-04,127.6,1669.0,,29.4495,1.3713,0.1716,74.9,31.67,165.3194,,2.3231,0.3368,104.0,27.81,50.0758,4.8377,2.2195,0.3088,13.47,35.81,12.2966,33.9845,0.5201,0.2088,151.2,20.0,15.0201,14.0055,0.6994,0.4433
2024-01-05,125.1,1663.36,,29.35,1.0595,0.1611,71.73,31.45,158.3226,,1.899,0.372,100.03,28.29,48.1643,4.9212,2.3396,0.5772,13.3,34.95,12.1414,33.1683,0.3197,0.2354,150.9,19.79,14.9903,13.8585,0.5401,0.6124
2024-01-08,122.09,1643.99,,29.0082,1.3729,0.2037,68.41,30.89,150.9947,,1.7229,0.413,98.8,28.13,47.572,4.8933,1.7679,0.396,13.08,34.51,11.9405,32.7507,0.2939,0.1612,150.0,19.42,14.9009,13.5994,0.4977,0.5504
2024-01-09,119.02,1641.0,,28.9554,1.775,0.1943,69.17,31.43,152.6721,,1.4499,0.4718,101.32,28.17,48.7854,4.9003,2.6661,0.2708,13.19,34.61,12.041,32.8456,0.447,0.1446,148.7,19.46,14.7717,13.6274,0.6006,0.4033
2024-01-10,118.45,1641.5,,28.9643,1.515,0.1381,67.99,31.45,150.0676,,1.2253,0.3215,100.0,28.05,48.1498,4.8794,1.8475,0.2199,12.91,34.82,11.7853,33.0449,0.3487,0.1656,150.66,19.46,14.9664,13.6274,0.596,0.4627
2024-01-11,120.39,1646.57,,29.0537,1.3084,0.1309,68.8,31.67,151.8555,,1.5565,0.3786,103.39,28.38,49.7821,4.9368,2.5713,0.3564,13.15,34.86,12.0031,33.0829,0.3714,0.1692,154.82,19.6,15.3797,13.7254,0.8422,0.3941
2024-01-12,117.15,1643.06,,28.9918,1.1983,0.0924,65.41,31.75,144.3731,,1.971,0.424,100.56,28.54,48.4195,4.9646,1.8451,0.2801,12.86,34.54,11.7384,32.7792,0.3006,0.1311,154.63,19.52,15.3608,13.6694,0.6537,0.3497
2024-01-15,120.8,1640.0,,28.9378,2.0658,0.1421,66.0,32.7,145.6753,,1.543,0.7432,101.88,28.77,49.055,5.0047,1.6859,0.2339,12.72,34.31,11.6106,32.5609,0.3002,0.1582,151.7,19.48,15.0698,13.6414,0.4435,0.2979
2024-01-16,122.76,1639.43,,28.9277,2.0496,0.2062,66.22,33.26,146.1609,,1.4533,0.856,100.29,29.13,48.2895,5.0673,2.2531,0.4137,12.91,34.36,11.7841,32.6084,0.5155,0.1735,156.95,19.58,15.5913,13.7114,0.7309,0.5103
2024-01-17,123.92,1577.0,,27.8262,2.3561,0.411,65.77,32.44,145.1676,,1.389,0.5605,99.02,29.19,47.678,5.0777,2.5584,0.6344,12.68,33.7,11.5741,31.982,0.386,0.1843,152.24,19.22,15.1234,13.4593,0.5587,0.494
2024-01-18,131.5,1610.87,,28.4238,2.5477,0.4811,69.89,33.26,154.2613,,2.728,0.7327,109.83,29.58,52.883,5.1456,4.9453,0.6278,13.71,34.7,12.5143,32.931,1.1196,0.3059,154.61,19.49,15.3588,13.6484,0.7902,0.9865
2024-01-19,131.68,1635.0,,28.8496,1.8588,0.3692,69.83,33.44,154.1289,,1.7838,0.6127,111.0,29.73,53.4463,5.1717,4.2518,0.4695,14.2,35.0,12.9615,33.2157,1.0042,0.2696,154.9,19.47,15.3876,13.6344,0.6828,0.608
2024-01-22,129.0,1642.0,,28.9731,2.1717,0.3737,70.39,32.9,155.3649,,2.3407,0.7445,111.6,30.25,53.7352,5.2039,4.3608,0.7512,14.4,35.2,13.1441,33.4056,1.0821,0.2636,155.66,19.13,15.4631,13.3963,1.0395,0.8661
2024-01-23,134.72,1619.0,,28.5673,2.2389,0.2773,73.1,32.77,161.3464,,2.4998,0.4685,114.0,29.99,54.8908,5.1592,3.9665,0.4295,14.5,35.16,13.2354,33.3676,0.8306,0.2151,153.91,19.78,15.2893,13.8515,0.8295,1.0143
2024-01-24,131.6,1626.0,,28.6908,1.9688,0.2644,72.9,33.52,160.905,,2.0572,0.6508,113.7,30.09,54.7463,5.1764,3.593,0.4726,14.5,35.63,13.2354,33.8136,0.7142,0.2236,153.48,20.52,15.2466,15.4484,0.6386,1.2792
2024-01-25,132.81,1638.0,,28.9025,1.7365,0.2484,73.2,34.2,161.5672,,2.0476,0.9297,118.35,30.9,56.9853,5.3157,3.959,0.5984,15.08,35.82,13.7648,33.9939,0.8344,0.1781,155.0,20.56,15.3976,15.4785,0.7569,1.3573
2024-01-26,126.49,1637.32,,28.8905,1.502,0.2146,70.63,34.34,155.8946,,1.6838,0.8381,115.96,31.12,55.8345,5.3536,3.0945,0.4896,14.41,35.68,13.1532,33.8611,0.7087,0.1754,150.0,20.83,14.9009,15.6818,0.6979,1.3043
2024-01-29,127.2,1650.0,,29.1143,2.0985,0.2501,70.0,35.18,154.5041,,2.3672,1.2128,103.82,31.35,49.9891,5.3931,5.6859,0.4066,13.59,35.1,12.4047,33.3106,0.6148,0.1604,147.02,20.58,14.6048,15.4936,0.5589,0.7861
2024-01-30,116.9,1613.0,,28.4614,1.8049,0.2457,65.35,33.92,144.2406,,2.2119,0.7882,101.2,31.0,48.7276,5.3329,2.8521,0.3607,13.5,34.99,12.3226,33.2063,0.3812,0.1816,140.75,20.44,13.982,15.3882,0.8403,0.7923
2024-01-31,110.0,1604.91,,28.3186,1.6983,0.236,66.27,33.1,146.2712,,2.0691,0.6421,102.8,30.71,49.498,5.283,3.7722,0.3921,13.31,33.93,12.1492,32.2003,0.446,0.1836,151.59,20.5,15.0588,15.4334,1.5282,0.6978
2024-02-01,116.49,1610.03,,28.409,2.1832,0.2108,68.9,33.34,152.0762,,2.2552,0.4788,111.05,30.42,53.4704,5.2331,4.6803,0.4167,14.56,34.4,13.2901,32.6463,0.9067,0.178,149.02,20.44,14.8035,15.3882,0.7181,0.6731
2024-02-02,108.49,1596.0,,28.1614,2.1877,0.3135,68.32,33.08,150.796,,2.1413,0.6473,109.85,30.23,52.8926,5.2004,3.7267,0.4786,13.92,34.64,12.706,32.8741,0.8034,0.1906,146.0,20.18,14.5035,15.1925,0.7884,0.8993
2024-02-05,103.03,1630.01,,28.7615,2.661,0.4229,69.7,32.73,153.8419,,2.6006,0.7312,112.0,30.71,53.9278,5.283,4.8726,0.5158,14.77,35.1,13.4818,33.3106,1.1223,0.2792,151.94,20.18,15.0936,15.1925,1.2101,0.8771
2024-02-06,111.2,1676.0,,29.573,2.4249,0.4177,76.3,34.27,168.4095,,2.9625,0.7548,124.88,31.33,60.1295,5.3897,4.7316,0.5149,15.53,36.79,14.1755,34.9145,1.1771,0.3254,158.33,21.14,15.7284,15.9152,1.1232,1.0647
2024-02-07,110.88,1710.99,,30.1904,1.9445,0.4187,75.75,34.65,167.1955,,2.4791,0.7806,124.61,31.31,59.9995,5.3862,3.6068,0.5383,15.3,37.53,13.9656,35.6168,0.8762,0.3072,159.6,21.18,15.8545,15.9453,0.9399,0.9869
2024-02-08,115.4,1706.0,,30.1024,1.8666,0.3722,76.72,35.3,169.3365,,2.4829,0.9407,127.0,31.4,61.1503,5.4017,4.7443,0.4232,15.7,37.36,14.3307,35.4554,0.9432,0.2355,162.84,21.25,16.1764,15.998,0.7934,0.888
2024-02-19,134.03,1695.43,,29.9159,2.7887,0.2944,86.0,35.26,189.8193,,4.0623,0.7095,152.4,31.62,73.3803,5.4396,5.5437,0.4244,17.27,37.78,15.7638,35.854,1.0025,0.2524,160.09,20.85,15.9032,15.6969,0.6956,0.8377
2024-02-20,129.3,1670.0,,29.4672,2.3127,0.2744,82.39,35.03,181.8513,,2.8046,0.4406,159.5,31.4,76.799,5.4017,5.9767,0.294,18.49,37.81,16.8774,35.8825,1.5393,0.174,158.33,20.99,15.7284,15.8023,0.5698,0.7818
2024-02-21,127.3,1717.66,,30.3081,1.9712,0.3674,79.76,35.54,176.0464,,2.7757,0.8101,149.96,33.0,72.2055,5.677,6.0172,0.741,17.55,39.6,16.0194,37.5812,1.2533,0.47,161.2,21.38,16.0135,16.0959,0.662,1.1324
2024-02-22,139.88,1718.38,,30.3208,2.9706,0.1814,82.83,35.45,182.8225,,3.2638,0.5064,154.51,32.8,74.3963,5.6426,5.592,0.3649,18.19,41.28,16.6036,39.1756,1.3073,0.3523,160.35,21.73,15.929,16.3594,0.538,0.9625
2024-02-23,141.83,1714.09,,30.2451,2.1845,0.2174,81.4,35.3,149.8692,,2.9985,0.427,147.73,32.95,71.1317,5.6684,6.5361,0.3102,18.17,41.48,16.5853,39.3654,1.128,0.2719,160.5,21.52,15.9439,16.2013,0.5396,0.684
2024-02-26,151.26,1694.98,,29.9079,2.5485,0.2175,82.15,34.85,151.2501,,2.9087,0.6434,149.03,32.25,71.7577,5.5479,4.4378,0.323,17.67,40.22,16.1289,38.1696,0.8912,0.2452,156.0,21.34,15.4969,16.0658,0.926,0.5687
2024-02-27,168.14,1689.5,,29.8112,3.1667,0.1758,88.0,35.0,162.0208,,4.2966,0.5083,161.94,32.18,77.9738,5.5359,6.016,0.2635,19.33,40.29,17.6441,38.2361,1.4438,0.1706,157.83,21.46,15.6787,16.1561,0.7456,0.7129
2024-02-28,158.1,1681.55,,29.671,3.4389,0.2537,83.28,34.86,153.3306,,3.9531,0.7898,149.81,32.02,72.1333,5.5084,5.3466,0.3314,18.2,40.41,16.6127,38.35,1.1062,0.2275,157.01,21.0,15.5972,15.8098,1.0294,1.0319
2024-02-29,168.66,1695.0,,29.9083,2.9638,0.1971,85.12,35.18,156.7183,,3.858,0.691,155.16,32.04,57.1148,5.5118,4.9066,0.2419,18.69,40.66,17.06,38.5872,0.9201,0.157,163.51,21.3,16.2429,16.0356,1.0056,0.848
2024-03-01,170.0,1685.06,,29.7329,2.5057,0.2139,87.49,34.93,161.0818,,3.6053,0.6706,161.1,31.94,59.3014,5.4946,5.0414,0.2071,20.02,40.39,18.274,38.331,1.2509,0.174,164.55,21.32,16.3463,16.0507,0.7215,0.6369
2024-03-04,177.4,1676.3,,29.5783,2.555,0.2108,86.28,35.68,158.854,93.8304,3.751,0.9623,165.66,31.52,60.9799,5.4224,5.399,0.2867,22.02,39.96,20.0995,37.9229,1.3521,0.1599,163.9,21.16,16.2817,15.9302,0.6883,0.5197
2024-03-05,175.0,1695.1,,29.91,3.5467,0.2885,86.3,35.38,158.8909,93.0415,4.4978,0.6817,169.16,32.18,62.2683,5.5359,6.2547,0.4334,22.75,40.94,20.7659,38.8529,1.5617,0.2144,164.65,21.18,16.3562,15.9453,0.7073,0.6954
2024-03-06,170.25,1680.55,,29.6533,2.3773,0.1763,84.42,35.32,155.4295,92.8837,3.0889,0.4246,167.28,31.87,61.5762,5.4826,4.0533,0.2502,22.01,40.0,20.0904,37.9609,1.1609,0.1501,163.64,21.1,16.2559,15.8851,0.4806,0.5758
